"","skill_id","job_skills"
"39612",39612," Computing Platform Troubleshooting"
"39613",39613," Customer Problem Notification"
"39614",39614,"Functional Analyst"
"39615",39615," CPA designation"
"39616",39616," ERP system"
"39617",39617," System troubleshooting"
"39618",39618," System solutions"
"39619",39619," System audits"
"39620",39620," System recommendations"
"39621",39621," Comprehensive health benefits package"
"39622",39622," Employerpaid training"
"39623",39623," Wellness supports"
"39624",39624," Awardwinning recognition programs"
"39625",39625," Equity diversity and inclusion"
"39626",39626," Information Systems courses"
"39627",39627," Business systems experience"
"39628",39628," Project control"
"39629",39629," Business system modules"
"39630",39630," Interdependencies"
"39631",39631," Technological changes"
"39632",39632,"Registered Nurses"
"39633",39633," Nursing Committees"
"39634",39634," Rotating Days and Nights Shifts"
"39635",39635," DBT (Data Build Tool)"
"39636",39636," Kimball Method"
"39637",39637," Analytics Pipelines"
"39638",39638," Business Facing Skills"
"39639",39639," Customer Interaction"
"39640",39640," Optics"
"39641",39641," Calm App Subscription"
"39642",39642," National Holidays"
"39643",39643," Birthday Leave"
"39644",39644," WeWork Office Space"
"39645",39645," Advanced Tools"
"39646",39646," Data and Analysis Requirements"
"39647",39647," Customer Configurations"
"39648",39648," Basic Operating System Storage Troubleshooting"
"39649",39649," Storage Upgrades"
"39650",39650," Raid Configuration Changes"
"39651",39651," Server Upgrades"
"39652",39652," Microsoft Windows Server"
"39653",39653," VMWare ESX Server"
"39654",39654," Simple Operating Systems Administration"
"39655",39655," Layer 1 Network Skills"
"39656",39656," Network Device Hardware Installation"
"39657",39657," Storage Device Hardware Installation"
"39658",39658," Hardware Modification"
"39659",39659," Operating System Installation"
"39660",39660," Storage RAID Configurations"
"39661",39661," Dell PowerEdge"
"39662",39662," HP ProLiant Rack Server Hardware"
"39663",39663," Cisco ASA and ASAX Series Firewalls"
"39664",39664," F5 BigIP"
"39665",39665," Brocade ADX Series LoadBalancers"
"39666",39666," Alert Logic IDS"
"39667",39667," Cisco Catalyst 2900 4900 6500 and Nexus Series Switches"
"39668",39668," Cisco ASR Series Routers"
"39669",39669," Dell PowerVault DAS"
"39670",39670," EMC Isilon NAS Systems"
"39671",39671," EMC VMAX and VNX SAN Systems"
"39672",39672," Root Cause Analysis Investigations"
"39673",39673," Open Office"
"39674",39674," Email Client Software"
"39675",39675," Feedback Handling"
"39676",39676," 24x7x365 Coverage"
"39677",39677," 50 lbs. Overhead Lifting"
"39678",39678," Data policy"
"39679",39679," Policy drafting"
"39680",39680," Policy updating"
"39681",39681," Policy communication"
"39682",39682," Data policy issues"
"39683",39683," Data policy implementation"
"39684",39684," Data policy support"
"39685",39685," Data policy experience"
"39686",39686," Data governance knowledge"
"39687",39687," Data management knowledge"
"39688",39688," US Government clients experience"
"39689",39689," Independent work skills"
"39690",39690," 5+ years of work experience"
"39691",39691," Educational experience in data governance data management and/or data policy"
"39692",39692," Travis CI"
"39693",39693," GitLab CI"
"39694",39694," Sense of humor"
"39695",39695," Kindness"
"39696",39696," Data Computing"
"39697",39697," Gathering Requirements"
"39698",39698," ADLSDelta lake"
"39699",39699," Logic aps"
"39700",39700," Azure SQL server"
"39701",39701," Scala/Spark/SQL/PYTHON"
"39702",39702," Azure Database development"
"39703",39703," Infra as a Code"
"39704",39704," Azure CI/CD"
"39705",39705," Azure Classic Pipelines"
"39706",39706," Azure YAML"
"39707",39707," ARM/Terraforms/Ansible"
"39708",39708," Pipeline integrations"
"39709",39709," Azure IaaS"
"39710",39710," Azure Infra Experience"
"39711",39711," Relational and Dimension modelling"
"39712",39712," Data access controls"
"39713",39713," Relational data stores"
"39714",39714," Star and snowflake"
"39715",39715," Requirement traceability"
"39716",39716," Quality delivery"
"39717",39717," Microsoft SQL Server stack"
"39718",39718," Structured datasets"
"39719",39719," Unstructured datasets"
"39720",39720," Software development agile methodologies"
"39721",39721," Communication & presentation skills"
"39722",39722," Finance/Insurance"
"39723",39723," AIpowered insight tools"
"39724",39724," Engines"
"39725",39725," Realtime solutions"
"39726",39726," GEN AI"
"39727",39727," LLM's"
"39728",39728," COGS/KTLO"
"39729",39729," Command Center activity"
"39730",39730," Azure/GCP/AWS Solution Architect certification"
"39731",39731," Data Engineer certification"
"39732",39732,"Metadata entry"
"39733",39733," Metadata verification"
"39734",39734," Metadata validation"
"39735",39735," Metadata consistency"
"39736",39736," Metadata accuracy"
"39737",39737," Information management systems"
"39738",39738," Microfilm readers"
"39739",39739," Scanners"
"39740",39740," Progress tracking"
"39741",39741," Deferred adjudications"
"39742",39742," 9+ years of experience in application development"
"39743",39743," 5+ years experience with Distributed data and computing tools"
"39744",39744," 4+ years of experience with UNIX or Linux"
"39745",39745,"Data Center Environment"
"39746",39746," Network and Telecommunications Protocols"
"39747",39747," Lifting 50 pounds"
"39748",39748," Pallet Jack/Forklift Operation"
"39749",39749," Vendor and Customer Escorting"
"39750",39750," Interface with Requestors"
"39751",39751," Change Reviews"
"39752",39752," Incident Troubleshooting"
"39753",39753," Escalation and Communication"
"39754",39754," Site Access Review"
"39755",39755," Client Technology Processes"
"39756",39756," Supplementary Service Providers"
"39757",39757," Telco Providers"
"39758",39758," Visitor Vetting"
"39759",39759," Current and Future Projects Support"
"39760",39760," PreValidation and Inspections"
"39761",39761," PostValidation"
"39762",39762," ITIL Incident Problem and Change"
"39763",39763," Requests Review"
"39764",39764," Ticket Creation"
"39765",39765," Planning Meetings Attendance"
"39766",39766," Requests Approval"
"39767",39767," Activity Recording"
"39768",39768," Requests Completion"
"39769",39769," Problem and Root Cause Activities"
"39770",39770," Work with Data Center Manager"
"39771",39771," Returns of Packages Execution"
"39772",39772," RMA Processing"
"39773",39773," Media Management"
"39774",39774," Media Vaulting"
"39775",39775," Execute Commands on System Consoles"
"39776",39776," IT Equipment Installation and Removal"
"39777",39777," Power Down of Equipment"
"39778",39778," Cabinet and Rack Installation and Removal"
"39779",39779," Grounding of Cabinets"
"39780",39780," Waste Disposal"
"39781",39781," POC for Equipment Addition/Removal"
"39782",39782," Equipment Movement"
"39783",39783," Basic Device Configuration"
"39784",39784," Reset Remote Management Connection ID’s and Passwords"
"39785",39785," Cable Reseating"
"39786",39786," Troubleshooting and Verification"
"39787",39787," Test and Troubleshoot Problems"
"39788",39788," Power Connections Check"
"39789",39789," Console Display Feedback"
"39790",39790," Disaster Recovery Assistance"
"39791",39791," Data Center and Equipment Recovery"
"39792",39792," Audit Identification and Reporting"
"39793",39793," Cable Installation and Planning"
"39794",39794," Cable Testing Labeling and Documentation"
"39795",39795," Cable Disconnect and Removal"
"39796",39796," Cable Repair"
"39797",39797," Fiber Ends Cleaning and Polishing"
"39798",39798," Documentation and Maintenance"
"39799",39799,"Configuration Analyst"
"39800",39800," Document Imaging"
"39801",39801," Engineering Change Process"
"39802",39802," ANSI/EIA 649B"
"39803",39803," MILHDBK61A"
"39804",39804," MILSTD31000A"
"39805",39805," 38 years of experience in Configuration and Data Management"
"39806",39806," Familiarity with International Traffic in Arms Regulations (ITAR)"
"39807",39807," Familiarity with Export Administration Regulations (EAR)"
"39808",39808," Familiarity with Configuration Management principles and methods"
"39809",39809," Familiarity with Data Management principles and methods"
"39810",39810," Bachelor's degree in System Engineering Computer Science Information Systems Engineering Science or Engineering Management"
"39811",39811," 20 years of experience in providing technical direction"
"39812",39812," 5 years of experience in developing system design alternatives"
"39813",39813," Active TS/SCI clearance with polygraph"
"39814",39814," Understanding of TechSIGINT data"
"39815",39815," ELT pipelines"
"39816",39816," Platform development"
"39817",39817," IBM MDM (Master Data Management)"
"39818",39818," Cucumber"
"39819",39819," Decision Science"
"39820",39820," Online Teaching Experience"
"39821",39821," Experience in Business Government or Science settings"
"39822",39822," Field Services"
"39823",39823," Data warehouse Development"
"39824",39824," Query Writing and Tuning"
"39825",39825," SDLC Methodologies (Waterfall Agile)"
"39826",39826," Customer Service Focus"
"39827",39827," Enterprise Patterns"
"39828",39828," Code Management Software"
"39829",39829," Zena"
"39830",39830," Amazon RDS"
"39831",39831," Dynamic SQL"
"39832",39832,"Continuous glucose monitoring technology"
"39833",39833," Sensor Algorithms and Analytics"
"39834",39834," Medical device R&D life cycle"
"39835",39835," Software source code repository tool"
"39836",39836," Familiarity with continuous glucose monitoring technologies"
"39837",39837," Aptitude for learning new platforms and technologies"
"39838",39838,"Construction Quality Assurance"
"39839",39839," Quality Metrics"
"39840",39840," Site Evaluations"
"39841",39841," Training Curriculum"
"39842",39842," Construction Codes and Standards"
"39843",39843," Azure Automation"
"39844",39844," Redis Cache"
"39845",39845," Load Balancer"
"39846",39846," Application Gateway"
"39847",39847," Azure Data Factory Integrations"
"39848",39848," Data ingestion pipeline"
"39849",39849," Time Series data stores"
"39850",39850," Inmemory technologies"
"39851",39851," Streaming technologies"
"39852",39852," AWS Big Data"
"39853",39853," AWS analytics solutions"
"39854",39854," Schemas"
"39855",39855," ESB based applications"
"39856",39856," Data integration architectures"
"39857",39857," Microsoft SQL Server Enterprise edition"
"39858",39858," MY SQL"
"39859",39859," SQS/SNS queuing"
"39860",39860," Firebolt"
"39861",39861," AWS Compute"
"39862",39862," Beanstalk"
"39863",39863," AWS Management and Governance"
"39864",39864," Systems Manager"
"39865",39865," System Architectures"
"39866",39866," ETL Jobs"
"39867",39867," SQL Server/PostgreSQL"
"39868",39868," Story/Acceptance Criteria Development"
"39869",39869," Jenkins Docker"
"39870",39870," TDD (JUnit)"
"39871",39871," Core programming concepts"
"39872",39872," Model mapping"
"39873",39873," PURE"
"39874",39874," Alloy"
"39875",39875," Cloud data infrastructure"
"39876",39876," Cloud based data pipelines"
"39877",39877," AWS EC2/RDS"
"39878",39878," Agile methodologies Kanban/Scrum"
"39879",39879," AI OPS/ML OPS"
"39880",39880," Informatica powercenter Admin support"
"39881",39881," Snowflake SysDBA"
"39882",39882," Optim"
"39883",39883," Aerospike"
"39884",39884," ATIM"
"39885",39885," UID"
"39886",39886," Cloudera Big Data Technologies"
"39887",39887," Erwin Data Model Tool"
"39888",39888," Hive/Impala Queries"
"39889",39889," ICH guidelines"
"39890",39890," FDA regulations"
"39891",39891," Translational medicine"
"39892",39892," Pharmacoeconomics"
"39893",39893," Health outcomes research"
"39894",39894," Hortonworks Data Platform (HDP)"
"39895",39895," Hortonworks Data Flow (HDF)"
"39896",39896," Cloudera Data Platform (CDP)/Cloudera Data Flow (CDF)"
