"skill_id","skill_name"
36835," 4 years of experience in technical documentation"
36836," Specific knowledge of AF DCGS life cycle"
36837," Active TS/SCI security clearance"
36838," Gatling"
36839," Operational applications"
36840," Streaming data hub"
36841,"Software Architecture"
36842," Influential"
36843," Technology Governance"
36844,"Greenhouse Gas Emissions"
36845," Environmental Data Management"
36846," Climate Corporate Data Accountability Act"
36847," Task Force on ClimateRelated Financial Disclosure (TCFD)"
36848," ClimateRelated Financial Risk Act (CRFRA)"
36849," SEC ClimateRelated Data Disclosures"
36850," Emission Calculations"
36851," Risk Rating"
36852," Compliance Auditing"
36853," Greenhouse Gas Protocols"
36854," Carbon Accounting"
36855," Judgment Skills"
36856," ESG Reporting"
36857,"Laboratory"
36858," UK"
36859," 37 hours per week"
36860," 18.5 hours per week"
36861," Team creation"
36862," Execution oversight"
36863," Team hiring"
36864," Tools implementation"
36865," Process implementation"
36866," Internal instrumentation"
36867," Etcd"
36868," Startup founding"
36869," Startup leading"
36870," Symantec DLP"
36871," Web Proxies"
36872," 4+ years in Cybersecurity or IT"
36873," 3+ years in Data Protection"
36874," 1+ year in Symantec DLP Infrastructure Engineering"
36875," Reasoning and Decision Making"
36876," Cooperation and Teamwork"
36877," Cooperative Work"
36878," Color Differentiation"
36879,"Business information services"
36880," Analytical research assistance"
36881," Instructional programming"
36882," Data analysis software packages"
36883," Qualitative data analysis"
36884," Survey design"
36885," Teaching skills"
36886," Master of Library and Information Science (MLIS)"
36887," Bachelor of Science in Business Administration (BSBA)"
36888," Bachelor of Arts in Economics (BA)"
36889," Bachelor of Science in Computer Science (BSC)"
36890," Online MLIS"
36891," Work experience in business economics or social science data sources and information"
36892,"Medical Record Review"
36893," Audit and QA Processes"
36894," Case Findings"
36895," Abstracting and Coding"
36896," JCAHO Preparation and Survey"
36897," Hospital Policies and Procedures"
36898," Cloudbased data solution engineering"
36899," Construction procedures"
36900," Material and project management principles"
36901," Organizational and timemanagement skills"
36902," Reading and interpreting construction documents"
36903," General construction practices and principles"
36904," Accounting principles as related to construction"
36905," Procore construction project management"
36906," Bluebeam software"
36907," Presentation preparation and delivery"
36908," Bachelor's in construction management or related engineering field"
36909," 6+ years of related construction management experience"
36910," Experience in construction management of large complex projects"
36911," General contractor and vendor management experience"
36912," Understanding of electrical engineering principles"
36913," Understanding of mechanical engineering principles for cooling systems"
36914," Experience with data center or critical infrastructure construction"
36915," Clear written and verbal communication skills"
36916," Ability to read and interpret construction specifications and drawings"
36917," Knowledge of building codes and regulations"
36918," Commissioning of largescale projects"
36919," Experience with power management power monitoring systems and BMS controls"
36920," PMP or equivalent certification"
36921," Ability to stand walk use hands and fingers reach with hands and arms"
36922," Ability to sit climb balance stoop kneel crouch crawl talk hear and smell"
36923," Ability to occasionally lift and/or move objects up to 50 pounds"
36924," Close vision distance vision color vision peripheral vision depth perception and the ability to adjust focus"
36925," Hubble"
36926," Attunity"
36927," Ingress"
36928," Accreditation and Regulatory Compliance"
36929," Work Assignment"
36930," MT/MLS Degree"
36931," ASCP Registry"
36932," Datadriven results"
36933,"Commercial Leadership"
36934," IIoT"
36935," IoT technologies"
36936," Market analysis"
36937," Sales strategies"
36938," Industrial equipment"
36939," Matrix organizations"
36940," Sales pipeline management"
36941," VOC capture"
36942," Product roadmap alignment"
36943," Product launch management"
36944," Commercial model management"
36945," Localisation strategies"
36946," Marketing collateral development"
36947," DDA solution portfolio management"
36948," Competitive analysis"
36949," Customer relations management"
36950," Aftersales support"
36951," Market dynamics analysis"
36952," Profitability optimization"
36953," Value selling methodologies"
36954," Product positioning"
36955," Market penetration"
36956," Customer satisfaction"
36957," Commercial success"
36958,"ProblemSolving"
36959," Salesforce Certifications"
36960," Snowflake Architecture"
36961," Discovery"
36962," Reconnaissance"
36963," Executive Team Leadership"
36964," Enterprise Data Dictionary"
36965," Metadata Layer"
36966," Performance Design"
36967," DataasaService (DaaS) Infrastructures"
36968," ObjectOriented Analysis"
36969," Web Architecture"
36970," SQL Server Configuration"
36971," SQL Server Security"
36972," ThreeTiered Applications"
36973," SOA Design"
36974," SOA Development"
36975," Retail Solutions"
36976," Enterprise Design"
36977," ETL Standards"
36978," ETL Methods"
36979," ETL Documentation"
36980," Data Archive Standards"
36981," Data Purge Standards"
36982," Clinical Laboratory Technician (CLT)"
36983," Ethical DecisionMaking"
36984," Teamwork and Collaboration"
36985," Work/Life Balance Benefits"
36986," Generous Time Off Package"
36987," Blood collection"
36988," Manual and automated methods"
36989," Safety and regulatory compliance"
36990," Bachelor's degree in laboratory or biological sciences"
36991," National certification for Medical Laboratory Scientist (MLS) or Medical Technologist (MT)"
36992," Ability to meet deadlines and handle multiple tasks simultaneously"
36993," Safety Hazards"
36994," Safety Practices"
36995," Fluid Collection"
36996," Basic Life Support (BLS) Certification"
36997," Time Off Package"
36998," DrugFree Workplace Policy"
36999," PreEmployment Background Screening"
37000," Symantec DLP infrastructure engineering"
37001," 6+ years of experience in cybersecurity or information technology"
37002," 5+ years of experience in data protection"
37003," 3+ years of experience with Symantec DLP infrastructure engineering"
37004," 3+ years of experience with URL filtering proxy or Network DLP"
37005," 4+ years of experience in scripting and solving cyber technical challenges"
37006," 4+ years of experience in the Agile delivery model"
37007," 4+ years of experience in public cloud security and multicloud environments"
37008," 3+ years experience in IT Delivery projects and technical writing"
37009," 3+ years of handson JIRA experience"
37010," 2 or more professional cybersecurity certifications: CISSP GIAC CISM CCSP CISA or Security+"
37011," 1 or more professional cloud certifications: AWS Cloud Practitioner AWS Solution Architect  Associate AWS Developer  Associate AWS Security  Specialty or AWS Solution Architect  Professional"
37012," Computer Training"
37013," Board of Registry examination"
37014," Associates degree"
37015,"Laboratory technologist"
37016," MLT/ MLS license"
37017," Ability to read and comprehend simple instructions"
37018," Ability to effectively present information"
37019," Ability to perform med math calculations"
37020," Ability to apply common sense understanding"
37021," Ability to problem solve"
37022," Ability to climb stoop kneel reach stand walk pull push lift"
37023," Adequate vision and hearing"
37024," Ability to use feet and legs and/or hands and arms in a repetitive manner"
37025," Ability to bend legs downward and forward"
37026," Ability to stand for sustained periods of time"
37027," Ability to raise objects from a lower to higher position"
37028," Ability to use upper extremities to exert force"
37029," Well lighted heated and/or airconditioned indoor clinical setting"
37030," 12 hour shift"
37031," Legal Practice"
37032," Data Privacy Disputes"
37033," Government Inquiries"
37034," Legal Standards"
37035," North Dakota Board of Clinical Laboratory Practice"
37036," Basic Life Support (BLS) certification"
37037," Work/life balance benefits"
37038," Generous time off package"
37039," Construction Knowledge"
37040," Registered Professional Engineer"
37041," Bonus System"
37042," Semistructured Data"
37043," Polygraph Examination"
37044," Veterans' Preference"
37045," Emergency Essential"
37046," Geographic Mobility"
37047," DCIPS Targeted Local Market Supplement (TLMS) STEM pay"
37048," Trial Period"
37049," Reimbursement Strategies"
37050," Contracting Terms"
37051," Utilization"
37052," Data Assembly Methods"
37053," Data Adjustments"
37054," Workarounds"
37055," Value and Productivity"
37056," Compliance Workflows"
37057," Provider Contracts"
37058," Claims Systems"
37059," ASCP or AMT MT/MLT certification"
37060," Bachelor’s degree in Biological Science"
37061," NAACLS accredited MLS program"
37062," CLA (ASCP) certification"
37063," Skills competency"
37064," Compassionate care"
37065," Personalized experiences"
37066," Clinical knowledge"
37067," Physiological conditions"
37068," Test methodologies"
37069," Team interaction"
37070,"Marketing"
37071," Game Science"
37072," Recommender system"
37073," Deep Learning Framework"
37074," CPU/GPU Optimization"
37075," HighPerformance Networking"
37076," Infiniband"
37077," NCCL"
37078," Autolabeling Infrastructure"
37079," Autopilot"
37080," Humanoid Robot"
37081," GPU Clusters"
